,scenario,version,library,input,time,time in ms,# loops
28,pipeline3,sequential,lists,1,7.957072928547859,7.957072928547859,1
29,pipeline3,sequential,lists,1,4.976406693458557,4.976406693458557,1
30,pipeline3,sequential,lists,10,49.53337274491787,49.53337274491787,10
31,pipeline3,sequential,lists,10,49.29502494633198,49.29502494633198,10
32,pipeline3,sequential,lists,10,50.7473386824131,50.7473386824131,10
33,pipeline3,sequential,lists,10,49.27464760839939,49.27464760839939,10
34,pipeline3,sequential,lists,10,49.6706310659647,49.6706310659647,10
35,pipeline3,sequential,lists,10,49.24646764993668,49.24646764993668,10
36,pipeline3,sequential,lists,10,49.23618957400322,49.23618957400322,10
37,pipeline3,sequential,lists,10,49.62994158267975,49.62994158267975,10
38,pipeline3,sequential,lists,10,49.28184859454632,49.28184859454632,10
39,pipeline3,sequential,lists,10,49.72095601260662,49.72095601260662,10
40,pipeline3,sequential,lists,10,49.25774782896042,49.25774782896042,10
41,pipeline3,sequential,lists,10,49.23969320952892,49.23969320952892,10
42,pipeline3,sequential,lists,10,49.74834434688091,49.74834434688091,10
43,pipeline3,sequential,lists,10,49.50478672981262,49.50478672981262,10
44,pipeline3,sequential,lists,10,49.21561293303967,49.21561293303967,10
45,pipeline3,sequential,lists,10,49.643974751234055,49.643974751234055,10
46,pipeline3,sequential,lists,10,49.35714043676853,49.35714043676853,10
47,pipeline3,sequential,lists,10,49.58208091557026,49.58208091557026,10
48,pipeline3,sequential,lists,10,49.22346398234368,49.22346398234368,10
49,pipeline3,sequential,lists,10,49.17287081480026,49.17287081480026,10
50,pipeline3,sequential,lists,10,88.3900411427021,88.3900411427021,10
51,pipeline3,sequential,lists,10,88.57176825404167,88.57176825404167,10
52,pipeline3,sequential,lists,10,82.15379901230335,82.15379901230335,10
53,pipeline3,sequential,lists,10,49.27981644868851,49.27981644868851,10
54,pipeline3,sequential,lists,10,49.264563247561455,49.264563247561455,10
55,pipeline3,sequential,lists,10,49.61659386754036,49.61659386754036,10
56,pipeline3,sequential,lists,10,49.2707658559084,49.2707658559084,10
57,pipeline3,sequential,lists,10,49.53883029520512,49.53883029520512,10
58,pipeline3,sequential,lists,10,49.18002523481846,49.18002523481846,10
59,pipeline3,sequential,lists,10,49.23439398407936,49.23439398407936,10
60,pipeline3,sequential,lists,100,495.5572560429573,495.5572560429573,100
61,pipeline3,sequential,lists,100,494.3702593445778,494.3702593445778,100
62,pipeline3,sequential,lists,100,420.5600190907717,420.5600190907717,100
63,pipeline3,sequential,lists,100,415.54865054786205,415.54865054786205,100
64,pipeline3,sequential,lists,100,415.9065689891577,415.9065689891577,100
65,pipeline3,sequential,lists,100,415.9118458628655,415.9118458628655,100
66,pipeline3,sequential,lists,100,419.1153328865767,419.1153328865767,100
67,pipeline3,sequential,lists,100,417.0516859740019,417.0516859740019,100
68,pipeline3,sequential,lists,100,416.9138874858618,416.9138874858618,100
69,pipeline3,sequential,lists,100,417.97760874032974,417.97760874032974,100
70,pipeline3,sequential,lists,100,419.22732815146446,419.22732815146446,100
71,pipeline3,sequential,lists,100,416.1260835826397,416.1260835826397,100
72,pipeline3,sequential,lists,100,415.6276900321245,415.6276900321245,100
73,pipeline3,sequential,lists,100,415.71286506950855,415.71286506950855,100
74,pipeline3,sequential,lists,100,419.0642274916172,419.0642274916172,100
75,pipeline3,sequential,lists,100,415.8887155354023,415.8887155354023,100
76,pipeline3,sequential,lists,100,415.5748207122088,415.5748207122088,100
77,pipeline3,sequential,lists,100,416.1218851804733,416.1218851804733,100
78,pipeline3,sequential,lists,100,415.46069644391537,415.46069644391537,100
79,pipeline3,sequential,lists,100,463.7957401573658,463.7957401573658,100
80,pipeline3,sequential,lists,100,415.4806826263666,415.4806826263666,100
81,pipeline3,sequential,lists,100,415.588079020381,415.588079020381,100
82,pipeline3,sequential,lists,100,416.532464325428,416.532464325428,100
83,pipeline3,sequential,lists,100,416.7674444615841,416.7674444615841,100
84,pipeline3,sequential,lists,100,415.788009762764,415.788009762764,100
85,pipeline3,sequential,lists,100,415.800116956234,415.800116956234,100
86,pipeline3,sequential,lists,100,416.0007871687412,416.0007871687412,100
87,pipeline3,sequential,lists,100,415.68697430193424,415.68697430193424,100
88,pipeline3,sequential,lists,100,416.4340887218714,416.4340887218714,100
89,pipeline3,sequential,lists,100,415.7894402742386,415.7894402742386,100
90,pipeline3,sequential,lists,1000,4239.696212112904,4239.696212112904,1000
91,pipeline3,sequential,lists,1000,4197.911595925689,4197.911595925689,1000
92,pipeline3,sequential,lists,1000,4257.496252655983,4257.496252655983,1000
93,pipeline3,sequential,lists,1000,4182.057680562139,4182.057680562139,1000
94,pipeline3,sequential,lists,1000,4239.779755473137,4239.779755473137,1000
95,pipeline3,sequential,lists,1000,4190.576557070017,4190.576557070017,1000
96,pipeline3,sequential,lists,1000,4220.840493217111,4220.840493217111,1000
97,pipeline3,sequential,lists,1000,4203.746739774942,4203.746739774942,1000
98,pipeline3,sequential,lists,1000,4184.59171243012,4184.59171243012,1000
99,pipeline3,sequential,lists,1000,4237.643117085099,4237.643117085099,1000
100,pipeline3,sequential,lists,1000,4225.163578987122,4225.163578987122,1000
101,pipeline3,sequential,lists,1000,4270.828295499086,4270.828295499086,1000
102,pipeline3,sequential,lists,1000,4203.538913279772,4203.538913279772,1000
103,pipeline3,sequential,lists,1000,4559.354491531849,4559.354491531849,1000
104,pipeline3,sequential,lists,1000,4234.0810764580965,4234.0810764580965,1000
105,pipeline3,sequential,lists,1000,4236.53170466423,4236.53170466423,1000
106,pipeline3,sequential,lists,1000,4199.842981994152,4199.842981994152,1000
107,pipeline3,sequential,lists,1000,4602.643271908164,4602.643271908164,1000
108,pipeline3,sequential,lists,1000,4184.332925826311,4184.332925826311,1000
109,pipeline3,sequential,lists,1000,4228.973804041743,4228.973804041743,1000
110,pipeline3,sequential,lists,1000,4179.616881534457,4179.616881534457,1000
111,pipeline3,sequential,lists,1000,4238.665949553251,4238.665949553251,1000
112,pipeline3,sequential,lists,1000,4187.834236770868,4187.834236770868,1000
113,pipeline3,sequential,lists,1000,4235.353674739599,4235.353674739599,1000
114,pipeline3,sequential,lists,1000,4187.339052557945,4187.339052557945,1000
115,pipeline3,sequential,lists,1000,4232.857139781117,4232.857139781117,1000
116,pipeline3,sequential,lists,1000,4185.883661732078,4185.883661732078,1000
117,pipeline3,sequential,lists,1000,4236.682424321771,4236.682424321771,1000
118,pipeline3,sequential,lists,1000,4184.336164966226,4184.336164966226,1000
119,pipeline3,sequential,lists,1000,4539.727797731757,4539.727797731757,1000
120,pipeline3,sequential,list_sum,1,4.301104694604874,4.301104694604874,1
121,pipeline3,sequential,list_sum,1,4.225758835673332,4.225758835673332,1
122,pipeline3,sequential,list_sum,1,4.149947315454483,4.149947315454483,1
123,pipeline3,sequential,list_sum,1,4.173686727881432,4.173686727881432,1
124,pipeline3,sequential,list_sum,1,4.287833347916603,4.287833347916603,1
125,pipeline3,sequential,list_sum,1,4.135336726903915,4.135336726903915,1
126,pipeline3,sequential,list_sum,1,4.177110269665718,4.177110269665718,1
127,pipeline3,sequential,list_sum,1,4.152040928602219,4.152040928602219,1
128,pipeline3,sequential,list_sum,1,4.153439775109291,4.153439775109291,1
129,pipeline3,sequential,list_sum,1,4.2416006326675415,4.2416006326675415,1
130,pipeline3,sequential,list_sum,1,4.157515242695808,4.157515242695808,1
131,pipeline3,sequential,list_sum,1,4.153678193688393,4.153678193688393,1
132,pipeline3,sequential,list_sum,1,4.150073975324631,4.150073975324631,1
133,pipeline3,sequential,list_sum,1,4.204403609037399,4.204403609037399,1
134,pipeline3,sequential,list_sum,1,4.527745768427849,4.527745768427849,1
135,pipeline3,sequential,list_sum,1,4.145259037613869,4.145259037613869,1
136,pipeline3,sequential,list_sum,1,4.128670319914818,4.128670319914818,1
137,pipeline3,sequential,list_sum,1,4.222305491566658,4.222305491566658,1
138,pipeline3,sequential,list_sum,1,4.155060276389122,4.155060276389122,1
139,pipeline3,sequential,list_sum,1,4.1396841406822205,4.1396841406822205,1
140,pipeline3,sequential,list_sum,1,4.142966121435165,4.142966121435165,1
141,pipeline3,sequential,list_sum,1,4.131831228733063,4.131831228733063,1
142,pipeline3,sequential,list_sum,1,4.218887537717819,4.218887537717819,1
143,pipeline3,sequential,list_sum,1,4.154587164521217,4.154587164521217,1
144,pipeline3,sequential,list_sum,1,4.137326031923294,4.137326031923294,1
145,pipeline3,sequential,list_sum,1,4.134943708777428,4.134943708777428,1
146,pipeline3,sequential,list_sum,1,4.209443926811218,4.209443926811218,1
147,pipeline3,sequential,list_sum,1,4.133008420467377,4.133008420467377,1
148,pipeline3,sequential,list_sum,1,4.13418747484684,4.13418747484684,1
149,pipeline3,sequential,list_sum,1,4.126366227865219,4.126366227865219,1
150,pipeline3,sequential,list_sum,10,41.621338576078415,41.621338576078415,10
151,pipeline3,sequential,list_sum,10,41.925761848688126,41.925761848688126,10
152,pipeline3,sequential,list_sum,10,41.49285517632961,41.49285517632961,10
153,pipeline3,sequential,list_sum,10,41.51138849556446,41.51138849556446,10
154,pipeline3,sequential,list_sum,10,41.95590689778328,41.95590689778328,10
155,pipeline3,sequential,list_sum,10,41.57901555299759,41.57901555299759,10
156,pipeline3,sequential,list_sum,10,41.53910279273987,41.53910279273987,10
157,pipeline3,sequential,list_sum,10,41.985729709267616,41.985729709267616,10
158,pipeline3,sequential,list_sum,10,41.54975898563862,41.54975898563862,10
159,pipeline3,sequential,list_sum,10,41.55702516436577,41.55702516436577,10
160,pipeline3,sequential,list_sum,10,41.95159301161766,41.95159301161766,10
161,pipeline3,sequential,list_sum,10,41.65849462151528,41.65849462151528,10
162,pipeline3,sequential,list_sum,10,41.53849929571152,41.53849929571152,10
163,pipeline3,sequential,list_sum,10,41.94672405719757,41.94672405719757,10
164,pipeline3,sequential,list_sum,10,41.504932567477226,41.504932567477226,10
165,pipeline3,sequential,list_sum,10,41.58205725252628,41.58205725252628,10
166,pipeline3,sequential,list_sum,10,41.90910421311855,41.90910421311855,10
167,pipeline3,sequential,list_sum,10,41.51935502886772,41.51935502886772,10
168,pipeline3,sequential,list_sum,10,41.58824868500233,41.58824868500233,10
169,pipeline3,sequential,list_sum,10,42.0028567314148,42.0028567314148,10
170,pipeline3,sequential,list_sum,10,41.49863310158253,41.49863310158253,10
171,pipeline3,sequential,list_sum,10,41.60725884139538,41.60725884139538,10
172,pipeline3,sequential,list_sum,10,41.978608816862106,41.978608816862106,10
173,pipeline3,sequential,list_sum,10,41.58898442983627,41.58898442983627,10
174,pipeline3,sequential,list_sum,10,41.52392968535423,41.52392968535423,10
175,pipeline3,sequential,list_sum,10,42.01392084360123,42.01392084360123,10
176,pipeline3,sequential,list_sum,10,41.53979755938053,41.53979755938053,10
177,pipeline3,sequential,list_sum,10,41.729627177119255,41.729627177119255,10
178,pipeline3,sequential,list_sum,10,41.95885732769966,41.95885732769966,10
179,pipeline3,sequential,list_sum,10,41.55568964779377,41.55568964779377,10
180,pipeline3,sequential,list_sum,100,414.3739491701126,414.3739491701126,100
181,pipeline3,sequential,list_sum,100,414.83663208782673,414.83663208782673,100
182,pipeline3,sequential,list_sum,100,414.3326263874769,414.3326263874769,100
183,pipeline3,sequential,list_sum,100,462.12754398584366,462.12754398584366,100
184,pipeline3,sequential,list_sum,100,414.44691084325314,414.44691084325314,100
185,pipeline3,sequential,list_sum,100,414.5934097468853,414.5934097468853,100
186,pipeline3,sequential,list_sum,100,414.5933203399181,414.5933203399181,100
187,pipeline3,sequential,list_sum,100,414.20695558190346,414.20695558190346,100
188,pipeline3,sequential,list_sum,100,414.24764320254326,414.24764320254326,100
189,pipeline3,sequential,list_sum,100,415.7029837369919,415.7029837369919,100
190,pipeline3,sequential,list_sum,100,415.1614122092724,415.1614122092724,100
191,pipeline3,sequential,list_sum,100,414.3785145133734,414.3785145133734,100
192,pipeline3,sequential,list_sum,100,414.2704270780087,414.2704270780087,100
193,pipeline3,sequential,list_sum,100,414.19108398258686,414.19108398258686,100
194,pipeline3,sequential,list_sum,100,414.7723410278559,414.7723410278559,100
195,pipeline3,sequential,list_sum,100,414.40506651997566,414.40506651997566,100
196,pipeline3,sequential,list_sum,100,414.0635821968317,414.0635821968317,100
197,pipeline3,sequential,list_sum,100,414.3269844353199,414.3269844353199,100
198,pipeline3,sequential,list_sum,100,414.2832197248936,414.2832197248936,100
199,pipeline3,sequential,list_sum,100,414.8364569991827,414.8364569991827,100
200,pipeline3,sequential,list_sum,100,414.16735015809536,414.16735015809536,100
201,pipeline3,sequential,list_sum,100,414.1884967684746,414.1884967684746,100
202,pipeline3,sequential,list_sum,100,414.6720338612795,414.6720338612795,100
203,pipeline3,sequential,list_sum,100,451.7764821648598,451.7764821648598,100
204,pipeline3,sequential,list_sum,100,424.8630329966545,424.8630329966545,100
205,pipeline3,sequential,list_sum,100,418.3639567345381,418.3639567345381,100
206,pipeline3,sequential,list_sum,100,414.1011964529753,414.1011964529753,100
207,pipeline3,sequential,list_sum,100,414.51768577098846,414.51768577098846,100
208,pipeline3,sequential,list_sum,100,414.383115246892,414.383115246892,100
209,pipeline3,sequential,list_sum,100,413.9727111905813,413.9727111905813,100
210,pipeline3,sequential,list_sum,1000,4907.505445182324,4907.505445182324,1000
211,pipeline3,sequential,list_sum,1000,4214.65365961194,4214.65365961194,1000
212,pipeline3,sequential,list_sum,1000,4166.600592434406,4166.600592434406,1000
213,pipeline3,sequential,list_sum,1000,4816.964939236641,4816.964939236641,1000
214,pipeline3,sequential,list_sum,1000,4170.986017212272,4170.986017212272,1000
215,pipeline3,sequential,list_sum,1000,4829.3706849217415,4829.3706849217415,1000
216,pipeline3,sequential,list_sum,1000,4352.013725787401,4352.013725787401,1000
217,pipeline3,sequential,list_sum,1000,4166.785225272179,4166.785225272179,1000
218,pipeline3,sequential,list_sum,1000,4221.123419702053,4221.123419702053,1000
219,pipeline3,sequential,list_sum,1000,4167.3345528543,4167.3345528543,1000
220,pipeline3,sequential,list_sum,1000,4185.905223712325,4185.905223712325,1000
221,pipeline3,sequential,list_sum,1000,4952.261423692107,4952.261423692107,1000
222,pipeline3,sequential,list_sum,1000,4220.479007810354,4220.479007810354,1000
223,pipeline3,sequential,list_sum,1000,4175.244452431798,4175.244452431798,1000
224,pipeline3,sequential,list_sum,1000,4221.374720335007,4221.374720335007,1000
225,pipeline3,sequential,list_sum,1000,4175.392784178257,4175.392784178257,1000
226,pipeline3,sequential,list_sum,1000,4239.035004749894,4239.035004749894,1000
227,pipeline3,sequential,list_sum,1000,4171.301618218422,4171.301618218422,1000
228,pipeline3,sequential,list_sum,1000,4222.837647423148,4222.837647423148,1000
229,pipeline3,sequential,list_sum,1000,4194.684369489551,4194.684369489551,1000
230,pipeline3,sequential,list_sum,1000,4243.850093334913,4243.850093334913,1000
231,pipeline3,sequential,list_sum,1000,4177.491202950478,4177.491202950478,1000
232,pipeline3,sequential,list_sum,1000,4233.921576291323,4233.921576291323,1000
233,pipeline3,sequential,list_sum,1000,4217.39212796092,4217.39212796092,1000
234,pipeline3,sequential,list_sum,1000,4178.466027602553,4178.466027602553,1000
235,pipeline3,sequential,list_sum,1000,4218.684198334813,4218.684198334813,1000
236,pipeline3,sequential,list_sum,1000,4172.303166240454,4172.303166240454,1000
237,pipeline3,sequential,list_sum,1000,4216.990817338228,4216.990817338228,1000
238,pipeline3,sequential,list_sum,1000,4166.2027686834335,4166.2027686834335,1000
239,pipeline3,sequential,list_sum,1000,4222.064260393381,4222.064260393381,1000
240,pipeline3,sequential,list_io,1,7.8269802033901215,7.8269802033901215,1
241,pipeline3,sequential,list_io,1,5.9134457260370255,5.9134457260370255,1
242,pipeline3,sequential,list_io,1,4.154335707426071,4.154335707426071,1
243,pipeline3,sequential,list_io,1,4.161732271313667,4.161732271313667,1
244,pipeline3,sequential,list_io,1,4.139808937907219,4.139808937907219,1
245,pipeline3,sequential,list_io,1,4.207370802760124,4.207370802760124,1
246,pipeline3,sequential,list_io,1,4.1320715099573135,4.1320715099573135,1
247,pipeline3,sequential,list_io,1,4.136878997087479,4.136878997087479,1
248,pipeline3,sequential,list_io,1,4.1777994483709335,4.1777994483709335,1
249,pipeline3,sequential,list_io,1,4.24889475107193,4.24889475107193,1
250,pipeline3,sequential,list_io,1,4.152597859501839,4.152597859501839,1
251,pipeline3,sequential,list_io,1,4.129195585846901,4.129195585846901,1
252,pipeline3,sequential,list_io,1,4.14099358022213,4.14099358022213,1
253,pipeline3,sequential,list_io,1,4.133688285946846,4.133688285946846,1
254,pipeline3,sequential,list_io,1,4.2446088045835495,4.2446088045835495,1
255,pipeline3,sequential,list_io,1,4.146881401538849,4.146881401538849,1
256,pipeline3,sequential,list_io,1,4.143202677369118,4.143202677369118,1
257,pipeline3,sequential,list_io,1,4.135552793741226,4.135552793741226,1
258,pipeline3,sequential,list_io,1,6.4772628247737885,6.4772628247737885,1
259,pipeline3,sequential,list_io,1,6.110776215791702,6.110776215791702,1
260,pipeline3,sequential,list_io,1,6.100963801145554,6.100963801145554,1
261,pipeline3,sequential,list_io,1,6.158815696835518,6.158815696835518,1
262,pipeline3,sequential,list_io,1,6.120376288890839,6.120376288890839,1
263,pipeline3,sequential,list_io,1,6.101951003074646,6.101951003074646,1
264,pipeline3,sequential,list_io,1,6.155330687761307,6.155330687761307,1
265,pipeline3,sequential,list_io,1,6.105421110987663,6.105421110987663,1
266,pipeline3,sequential,list_io,1,6.082776933908463,6.082776933908463,1
267,pipeline3,sequential,list_io,1,6.146933883428574,6.146933883428574,1
268,pipeline3,sequential,list_io,1,6.144130602478981,6.144130602478981,1
269,pipeline3,sequential,list_io,1,6.094863638281822,6.094863638281822,1
270,pipeline3,sequential,list_io,10,58.445919305086136,58.445919305086136,10
271,pipeline3,sequential,list_io,10,41.41956567764282,41.41956567764282,10
272,pipeline3,sequential,list_io,10,41.43260791897774,41.43260791897774,10
273,pipeline3,sequential,list_io,10,41.879380121827126,41.879380121827126,10
274,pipeline3,sequential,list_io,10,41.5087528526783,41.5087528526783,10
275,pipeline3,sequential,list_io,10,41.572168469429016,41.572168469429016,10
276,pipeline3,sequential,list_io,10,41.80409759283066,41.80409759283066,10
277,pipeline3,sequential,list_io,10,41.40264727175236,41.40264727175236,10
278,pipeline3,sequential,list_io,10,41.68166033923626,41.68166033923626,10
279,pipeline3,sequential,list_io,10,41.92823730409145,41.92823730409145,10
280,pipeline3,sequential,list_io,10,41.58874042332173,41.58874042332173,10
281,pipeline3,sequential,list_io,10,41.56352393329144,41.56352393329144,10
282,pipeline3,sequential,list_io,10,41.9897586107254,41.9897586107254,10
283,pipeline3,sequential,list_io,10,41.46154411137104,41.46154411137104,10
284,pipeline3,sequential,list_io,10,41.50555469095707,41.50555469095707,10
285,pipeline3,sequential,list_io,10,42.05150716006756,42.05150716006756,10
286,pipeline3,sequential,list_io,10,41.51235893368721,41.51235893368721,10
287,pipeline3,sequential,list_io,10,41.31412319839001,41.31412319839001,10
288,pipeline3,sequential,list_io,10,41.74787364900112,41.74787364900112,10
289,pipeline3,sequential,list_io,10,41.39883629977703,41.39883629977703,10
290,pipeline3,sequential,list_io,10,41.38152860105038,41.38152860105038,10
291,pipeline3,sequential,list_io,10,41.81355237960816,41.81355237960816,10
292,pipeline3,sequential,list_io,10,41.28348454833031,41.28348454833031,10
293,pipeline3,sequential,list_io,10,41.51636362075806,41.51636362075806,10
294,pipeline3,sequential,list_io,10,41.85592010617256,41.85592010617256,10
295,pipeline3,sequential,list_io,10,41.36838763952255,41.36838763952255,10
296,pipeline3,sequential,list_io,10,41.34655930101872,41.34655930101872,10
297,pipeline3,sequential,list_io,10,41.90650209784508,41.90650209784508,10
298,pipeline3,sequential,list_io,10,41.34557209908962,41.34557209908962,10
299,pipeline3,sequential,list_io,10,41.41198471188545,41.41198471188545,10
300,pipeline3,sequential,list_io,100,416.1995816975832,416.1995816975832,100
301,pipeline3,sequential,list_io,100,414.2989981919527,414.2989981919527,100
302,pipeline3,sequential,list_io,100,416.6303277015686,416.6303277015686,100
303,pipeline3,sequential,list_io,100,415.4509641230106,415.4509641230106,100
304,pipeline3,sequential,list_io,100,415.7458320260048,415.7458320260048,100
305,pipeline3,sequential,list_io,100,415.2298513799906,415.2298513799906,100
306,pipeline3,sequential,list_io,100,416.6090451180935,416.6090451180935,100
307,pipeline3,sequential,list_io,100,414.923757314682,414.923757314682,100
308,pipeline3,sequential,list_io,100,462.54408173263073,462.54408173263073,100
309,pipeline3,sequential,list_io,100,480.0030495971441,480.0030495971441,100
310,pipeline3,sequential,list_io,100,416.385181248188,416.385181248188,100
311,pipeline3,sequential,list_io,100,463.9911036938429,463.9911036938429,100
312,pipeline3,sequential,list_io,100,416.89433157444,416.89433157444,100
313,pipeline3,sequential,list_io,100,416.3237605243921,416.3237605243921,100
314,pipeline3,sequential,list_io,100,416.59447737038136,416.59447737038136,100
315,pipeline3,sequential,list_io,100,417.19034500420094,417.19034500420094,100
316,pipeline3,sequential,list_io,100,416.9406834989786,416.9406834989786,100
317,pipeline3,sequential,list_io,100,416.0086140036583,416.0086140036583,100
318,pipeline3,sequential,list_io,100,418.021971359849,418.021971359849,100
319,pipeline3,sequential,list_io,100,415.5812244862318,415.5812244862318,100
320,pipeline3,sequential,list_io,100,513.7226805090904,513.7226805090904,100
321,pipeline3,sequential,list_io,100,597.6196844130754,597.6196844130754,100
322,pipeline3,sequential,list_io,100,492.3863001167774,492.3863001167774,100
323,pipeline3,sequential,list_io,100,492.6610253751278,492.6610253751278,100
324,pipeline3,sequential,list_io,100,468.4705827385187,468.4705827385187,100
325,pipeline3,sequential,list_io,100,416.23925790190697,416.23925790190697,100
326,pipeline3,sequential,list_io,100,416.0937946289778,416.0937946289778,100
327,pipeline3,sequential,list_io,100,424.74047280848026,424.74047280848026,100
328,pipeline3,sequential,list_io,100,429.21606078743935,429.21606078743935,100
329,pipeline3,sequential,list_io,100,429.7132696956396,429.7132696956396,100
330,pipeline3,sequential,list_io,1000,4735.663913190365,4735.663913190365,1000
331,pipeline3,sequential,list_io,1000,4594.666628167033,4594.666628167033,1000
332,pipeline3,sequential,list_io,1000,4451.336922124028,4451.336922124028,1000
333,pipeline3,sequential,list_io,1000,4749.623391777277,4749.623391777277,1000
334,pipeline3,sequential,list_io,1000,4399.284955114126,4399.284955114126,1000
335,pipeline3,sequential,list_io,1000,4269.432682543993,4269.432682543993,1000
336,pipeline3,sequential,list_io,1000,4198.269907385111,4198.269907385111,1000
337,pipeline3,sequential,list_io,1000,4569.190260022879,4569.190260022879,1000
338,pipeline3,sequential,list_io,1000,4191.873067989945,4191.873067989945,1000
339,pipeline3,sequential,list_io,1000,4486.089775338769,4486.089775338769,1000
340,pipeline3,sequential,list_io,1000,4413.483364507556,4413.483364507556,1000
341,pipeline3,sequential,list_io,1000,4194.171896204352,4194.171896204352,1000
342,pipeline3,sequential,list_io,1000,4537.797771394253,4537.797771394253,1000
343,pipeline3,sequential,list_io,1000,4512.391859665513,4512.391859665513,1000
344,pipeline3,sequential,list_io,1000,4263.333924114704,4263.333924114704,1000
345,pipeline3,sequential,list_io,1000,4259.441554546356,4259.441554546356,1000
346,pipeline3,sequential,list_io,1000,4734.178088605404,4734.178088605404,1000
347,pipeline3,sequential,list_io,1000,4158.865435048938,4158.865435048938,1000
348,pipeline3,sequential,list_io,1000,4288.455178961158,4288.455178961158,1000
349,pipeline3,sequential,list_io,1000,4794.827401638031,4794.827401638031,1000
350,pipeline3,sequential,list_io,1000,4527.649069204927,4527.649069204927,1000
351,pipeline3,sequential,list_io,1000,4972.915560007095,4972.915560007095,1000
352,pipeline3,sequential,list_io,1000,4505.898991599679,4505.898991599679,1000
353,pipeline3,sequential,list_io,1000,4698.191052302718,4698.191052302718,1000
354,pipeline3,sequential,list_io,1000,4204.620076343417,4204.620076343417,1000
355,pipeline3,sequential,list_io,1000,4351.703943684697,4351.703943684697,1000
356,pipeline3,sequential,list_io,1000,4454.750120639801,4454.750120639801,1000
357,pipeline3,sequential,list_io,1000,4293.397035449743,4293.397035449743,1000
358,pipeline3,sequential,list_io,1000,4505.423212423921,4505.423212423921,1000
359,pipeline3,sequential,list_io,1000,4378.296183422208,4378.296183422208,1000
360,pipeline3,sequential,pass,1,0.0065658241510391,0.0065658241510391,1
361,pipeline3,sequential,pass,1,0.0017136335372924,0.0017136335372924,1
362,pipeline3,sequential,pass,1,0.0013187527656555,0.0013187527656555,1
363,pipeline3,sequential,pass,1,0.0012610107660293,0.0012610107660293,1
364,pipeline3,sequential,pass,1,0.0011995434761047,0.0011995434761047,1
365,pipeline3,sequential,pass,1,0.0012051314115524,0.0012051314115524,1
366,pipeline3,sequential,pass,1,0.0011809170246124,0.0011809170246124,1
367,pipeline3,sequential,pass,1,0.0011771917343139,0.0011771917343139,1
368,pipeline3,sequential,pass,1,0.0011734664440155,0.0011734664440155,1
369,pipeline3,sequential,pass,1,0.0011809170246124,0.0011809170246124,1
370,pipeline3,sequential,pass,1,0.0011734664440155,0.0011734664440155,1
371,pipeline3,sequential,pass,1,0.0011436641216278,0.0011436641216278,1
372,pipeline3,sequential,pass,1,0.0011250376701354,0.0011250376701354,1
373,pipeline3,sequential,pass,1,0.0012014061212539,0.0012014061212539,1
374,pipeline3,sequential,pass,1,0.0011399388313293,0.0011399388313293,1
375,pipeline3,sequential,pass,1,0.0011380761861801,0.0011380761861801,1
376,pipeline3,sequential,pass,1,0.0011418014764785,0.0011418014764785,1
377,pipeline3,sequential,pass,1,0.0012367963790893,0.0012367963790893,1
378,pipeline3,sequential,pass,1,0.0011418014764785,0.0011418014764785,1
379,pipeline3,sequential,pass,1,0.0011622905731201,0.0011622905731201,1
380,pipeline3,sequential,pass,1,0.0011529773473739,0.0011529773473739,1
